[2025-06-25 03:31:44 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:33:41 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 03:33:41 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 03:33:42 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 03:35:51 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:35:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:35:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:36:40 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:36:41 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:36:41 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:36:51 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 03:36:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 03:36:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 03:37:09 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:37:09 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:37:10 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:55:44 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 03:55:44 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
